time_s,q_base_x_m,q_base_y_m,q_base_z_m,q_quat_x,q_quat_y,q_quat_z,q_quat_w,q_joint_0_rad,q_joint_1_rad,q_joint_2_rad,q_joint_3_rad,q_joint_4_rad,q_joint_5_rad,v_base_linear_x_mps,v_base_linear_y_mps,v_base_linear_z_mps,v_base_angular_x_rps,v_base_angular_y_rps,v_base_angular_z_rps,v_joint_0_rps,v_joint_1_rps,v_joint_2_rps,v_joint_3_rps,v_joint_4_rps,v_joint_5_rps,a_base_linear_x_mps2,a_base_linear_y_mps2,a_base_linear_z_mps2,a_base_angular_x_rps2,a_base_angular_y_rps2,a_base_angular_z_rps2,a_joint_0_rps2,a_joint_1_rps2,a_joint_2_rps2,a_joint_3_rps2,a_joint_4_rps2,a_joint_5_rps2,thrust_command_0_N,thrust_command_1_N,thrust_command_2_N,thrust_command_3_N,thrust_actual_0_N,thrust_actual_1_N,thrust_actual_2_N,thrust_actual_3_N,joint_torque_0_Nm,joint_torque_1_Nm,joint_torque_2_Nm,joint_torque_3_Nm,joint_torque_4_Nm,joint_torque_5_Nm,damping_l0_fx_local_N,damping_l0_fy_local_N,damping_l0_fz_local_N,damping_l0_mx_local_Nm,damping_l0_my_local_Nm,damping_l0_mz_local_Nm,buoyancy_l0_fx_local_N,buoyancy_l0_fy_local_N,buoyancy_l0_fz_local_N,buoyancy_l0_mx_local_Nm,buoyancy_l0_my_local_Nm,buoyancy_l0_mz_local_Nm,total_fluid_l0_fx_local_N,total_fluid_l0_fy_local_N,total_fluid_l0_fz_local_N,total_fluid_l0_mx_local_Nm,total_fluid_l0_my_local_Nm,total_fluid_l0_mz_local_Nm,damping_l1_fx_local_N,damping_l1_fy_local_N,damping_l1_fz_local_N,damping_l1_mx_local_Nm,damping_l1_my_local_Nm,damping_l1_mz_local_Nm,buoyancy_l1_fx_local_N,buoyancy_l1_fy_local_N,buoyancy_l1_fz_local_N,buoyancy_l1_mx_local_Nm,buoyancy_l1_my_local_Nm,buoyancy_l1_mz_local_Nm,total_fluid_l1_fx_local_N,total_fluid_l1_fy_local_N,total_fluid_l1_fz_local_N,total_fluid_l1_mx_local_Nm,total_fluid_l1_my_local_Nm,total_fluid_l1_mz_local_Nm,damping_l2_fx_local_N,damping_l2_fy_local_N,damping_l2_fz_local_N,damping_l2_mx_local_Nm,damping_l2_my_local_Nm,damping_l2_mz_local_Nm,buoyancy_l2_fx_local_N,buoyancy_l2_fy_local_N,buoyancy_l2_fz_local_N,buoyancy_l2_mx_local_Nm,buoyancy_l2_my_local_Nm,buoyancy_l2_mz_local_Nm,total_fluid_l2_fx_local_N,total_fluid_l2_fy_local_N,total_fluid_l2_fz_local_N,total_fluid_l2_mx_local_Nm,total_fluid_l2_my_local_Nm,total_fluid_l2_mz_local_Nm,damping_l3_fx_local_N,damping_l3_fy_local_N,damping_l3_fz_local_N,damping_l3_mx_local_Nm,damping_l3_my_local_Nm,damping_l3_mz_local_Nm,buoyancy_l3_fx_local_N,buoyancy_l3_fy_local_N,buoyancy_l3_fz_local_N,buoyancy_l3_mx_local_Nm,buoyancy_l3_my_local_Nm,buoyancy_l3_mz_local_Nm,total_fluid_l3_fx_local_N,total_fluid_l3_fy_local_N,total_fluid_l3_fz_local_N,total_fluid_l3_mx_local_Nm,total_fluid_l3_my_local_Nm,total_fluid_l3_mz_local_Nm
0.29000000000000009,-5.8465948904128118e-17,-5.3161423032745645e-18,-0.42673500000000003,-3.8039415458730534e-17,1.7033150631447641e-16,-1.0216106877654256e-18,1,1.1615789694415424e-16,-4.541032976458254e-16,2.9901615130372338e-17,1.2805094069469062e-16,-2.6075574816139789e-16,-2.7201172393782152e-17,5.8019221320107268e-16,1.7593470885025238e-16,-2.8449000000000009,-4.538266963073017e-16,2.0471911657388e-15,-1.2347328634351147e-17,7.1375649878340631e-16,-2.7232143123926758e-15,1.4659637852613781e-16,7.4035303461946695e-16,-1.6417935941184915e-15,-1.0514231063001267e-16,7.7368396123064634e-15,2.2141292350838544e-15,-9.8099999999999987,3.0695746128857446e-15,4.9318659715570664e-15,-5.1324967151279612e-17,-6.7141530803823245e-15,-6.0962133730724143e-15,8.7335434826856332e-15,1.6285883491134227e-15,-1.3757103915090949e-14,-1.5667810192020193e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3000000000000001,-6.2283346706739358e-17,-5.6722968378714334e-18,-0.45616500000000004,-4.0398964196698671e-17,1.8119969329935154e-16,-1.0870299930791377e-18,1,1.2357898734330906e-16,-4.8313946302839639e-16,3.1476343753205568e-17,1.361259575444351e-16,-2.7804815602441254e-16,-2.8445879617456425e-17,6.5281654020237197e-16,1.952286978662413e-16,-2.9430000000000009,-4.7190974759362759e-16,2.1736373969750273e-15,-1.3083861062742427e-17,7.4210903991548176e-16,-2.9036165382570973e-15,1.5747286228332284e-16,8.075016849744481e-16,-1.7292407863014658e-15,-1.2447072236742707e-16,7.2624327001299249e-15,1.9293989015988912e-15,-9.8099999999999987,-1.8083051286325921e-15,1.2644623123622723e-14,-7.3653242839128031e-17,2.8352541132075484e-15,-1.8040222586442134e-14,1.0876483757185037e-15,6.714865035498121e-15,-8.744719218297433e-15,-1.9328411737414401e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.31000000000000011,-6.630636826353815e-17,-6.0336308604687963e-18,-0.48657600000000006,-4.2773992979171523e-17,1.9259248444332298e-16,-1.1557533958912424e-18,1,1.3099689471935849e-16,-5.1348068194883816e-16,3.3282495591917407e-17,1.4440839624897648e-16,-2.9593245293643188e-16,-2.9613876846342557e-17,7.3443723605336849e-16,2.1680387780780266e-16,-3.041100000000001,-4.7500575649456993e-16,2.2785582287942888e-15,-1.3744680562420963e-17,7.417907376049426e-16,-3.0341218920441766e-15,1.8061518387118394e-16,8.2824387045413758e-16,-1.7884296912019347e-15,-1.1679972288861324e-16,8.1620695850996558e-15,2.1575179941561361e-15,-9.8099999999999987,-3.0960089009423523e-16,1.0492083181926163e-14,-6.6081949967853561e-17,-3.1830231053915482e-17,-1.3050535378707934e-14,2.3142321587861104e-15,2.0742185479689485e-15,-5.9188904900469074e-15,7.6709994788138209e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32000000000000012,-7.05903745612825e-17,-6.4113457810376679e-18,-0.5179680000000001,-4.5243344343468624e-17,2.0469975568293111e-16,-1.2287054987588621e-18,1,1.3871550124592419e-16,-5.4578722344181546e-16,3.5110956020117581e-17,1.5338153793391497e-16,-3.1434994763906428e-16,-3.1088775748837544e-17,8.1877917042990249e-16,2.3853253326634488e-16,-3.1392000000000011,-4.9387027285941975e-16,2.4214542479216232e-15,-1.4590420573523891e-17,7.7186065265656943e-16,-3.2306541492977302e-15,1.828460428200175e-16,8.9731416849384998e-16,-1.8417494702632379e-15,-1.4748989024949841e-16,8.4341934376533952e-15,2.1728655458542198e-15,-9.8099999999999987,-1.8864516364849824e-15,1.4289601912733424e-14,-8.45740011102929e-17,3.0069915051626865e-15,-1.9653225725355356e-14,2.2308589488335567e-16,6.9070298039712479e-15,-5.3319779061303216e-15,-3.0690167360885169e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33000000000000013,-7.4998956401271266e-17,-6.8409216642398928e-18,-0.55034100000000008,-4.8037218704813464e-17,2.1717189680737548e-16,-1.3032048815535387e-18,1,1.4770316252413176e-16,-5.7924223032170213e-16,3.6075199417757223e-17,1.6298174892669436e-16,-3.3281539746590301e-16,-3.2927550797248823e-17,9.2486691660799311e-16,2.5901957843598124e-16,-3.2373000000000012,-5.587748722689682e-16,2.4944282248888741e-15,-1.4899876558935307e-17,8.9876612782075707e-16,-3.3455006879886693e-15,9.6424339763964403e-17,9.6002109927793901e-16,-1.8465449826838733e-15,-1.838775048411279e-16,1.0608774617809059e-14,2.0487045169636364e-15,-9.8099999999999987,-6.4904599409548485e-15,7.2973976967250939e-15,-3.0945598541141717e-17,1.2690547516418765e-14,-1.1484653869093929e-14,-8.64217030560531e-15,6.2706930784089097e-15,-4.7955124206356443e-16,-3.6387614591629489e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34000000000000014,-7.9348315387226198e-17,-7.2828766084213632e-18,-0.58369500000000007,-5.0890669431927003e-17,2.2941333139330073e-16,-1.3769108979829743e-18,1,1.567399522137434e-16,-6.1198584453660375e-16,3.760695395379974e-17,1.7223819283044978e-16,-3.5267258120608086e-16,-3.4625024590230181e-17,1.0546044715450429e-15,2.8576858367313716e-16,-3.3354000000000013,-5.7069014542270824e-16,2.4482869171850449e-15,-1.4741203285887124e-17,9.0367896896116319e-16,-3.2743614214901653e-15,1.5317545360425182e-16,9.2564439037554176e-16,-1.9857183740177843e-15,-1.6974737929813593e-16,1.2973755493704976e-14,2.6749005237155925e-15,-9.8099999999999987,-1.1915273153740062e-15,-4.6141307703829184e-15,1.5867327304818368e-17,4.9128411404061519e-16,7.1139266498503931e-15,5.6751113840287432e-15,-3.4376708902397202e-15,-1.3917339133391087e-14,1.4130125542991975e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35000000000000014,-8.389974712317987e-17,-7.7113887661345314e-18,-0.61803000000000008,-5.3636090594971396e-17,2.4222798349612806e-16,-1.4542361500381033e-18,1,1.6515687861351634e-16,-6.4637343138909221e-16,4.0182520464145853e-17,1.8209853261262923e-16,-3.7388414614471612e-16,-3.6453014704034585e-17,1.164237281077487e-15,3.1604141478103893e-16,-3.4335000000000013,-5.4908423260887894e-16,2.5629304205654625e-15,-1.5465050411025808e-17,8.416926399772953e-16,-3.4387586852488447e-15,2.5755665103461124e-16,9.8603397821794571e-16,-2.1211564938635246e-15,-1.8279901138044058e-16,1.0963280953244418e-14,3.0272831107901787e-15,-9.8099999999999987,2.1605912813829272e-15,1.146435033804176e-14,-7.2384712513868391e-17,-6.1986328983867926e-15,-1.6439726375867962e-14,1.0438119743035942e-14,6.038958784240394e-15,-1.3543811984574021e-14,-1.3051632082304644e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.36000000000000015,-8.8757455265210687e-17,-8.1434618661821688e-18,-0.65334600000000009,-5.6383565633428414e-17,2.5596528694242089e-16,-1.5370180176876931e-18,1,1.7346425450036909e-16,-6.8359292727334843e-16,4.3275753991516907e-17,1.9338290087371714e-16,-3.9626340452553042e-16,-3.90300287885484e-17,1.2736485396776984e-15,3.4533810793145323e-16,-3.5316000000000014,-5.4949500769140464e-16,2.7474606892585664e-15,-1.6556373529917934e-17,8.3073758868527446e-16,-3.7219495884256227e-15,3.0932335273710536e-16,1.1284368261087912e-15,-2.2379258380814288e-15,-2.5770140845138185e-16,1.0941125860021136e-14,2.92966931504143e-15,-9.8099999999999987,-4.1077508252566567e-17,1.8453026869310396e-14,-1.0913231188921259e-16,-1.095505129202083e-15,-2.8319090317677766e-14,5.1766701702494107e-15,1.4240284789084541e-14,-1.1676934421790429e-14,-7.490239707094126e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.37000000000000016,-9.3670269354056325e-17,-8.5738293491260671e-18,-0.68964300000000012,-5.9100454908105377e-17,2.6982050521932214e-16,-1.6207916580543562e-18,1,1.8152156133013018e-16,-7.2112395403856773e-16,4.6960835224019876e-17,2.0473315425570101e-16,-4.195971406095596e-16,-4.1574216510778417e-17,1.4171632809249157e-15,3.7613560106521548e-16,-3.6297000000000015,-5.4337785493539334e-16,2.7710436553802494e-15,-1.6754728073332606e-17,8.0573068297610976e-16,-3.7531026765219333e-15,3.6850812325029679e-16,1.1350253381983857e-15,-2.3333736084029176e-15,-2.5441877222300182e-16,1.435147412472173e-14,3.0797493133762274e-15,-9.8099999999999987,6.1171527560112697e-16,2.3582966121683194e-15,-1.9835454341467213e-17,-2.5006905709164729e-15,-3.1153088096310178e-15,5.9184770513191439e-15,6.5885120895945482e-16,-9.5447770321488818e-15,3.2826362283800182e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38000000000000017,-9.8748252617589735e-17,-9.0377029648005127e-18,-0.72692100000000015,-6.2014156037411378e-17,2.8407497756969684e-16,-1.7067248055348548e-18,1,1.9028692157073886e-16,-7.5960873192222354e-16,5.038138254109157e-17,2.1610885911092544e-16,-4.4349078957950498e-16,-4.3846225530426673e-17,1.5570132543875651e-15,4.0510368511525301e-16,-3.7278000000000016,-5.8274022586119919e-16,2.8508944700749391e-15,-1.7186629496099728e-17,8.7653602406086826e-16,-3.8484777883655853e-15,3.4205473170716905e-16,1.137570485522444e-15,-2.3893648969945371e-15,-2.2720090196482573e-16,1.398499734626494e-14,2.8968084050037547e-15,-9.8099999999999987,-3.9362370925805888e-15,7.9850814694689622e-15,-4.3190142276712031e-17,7.0805341084758465e-15,-9.5375111843652372e-15,-2.6453391543127762e-15,2.5451473240583545e-16,-5.599128859161953e-15,2.7217870258176087e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39000000000000018,-1.0395191200004661e-16,-9.515312456448701e-18,-0.76518000000000019,-6.4997969381297506e-17,2.9865727387421744e-16,-1.7947365882607526e-18,1,1.9928208108835688e-16,-7.9904075045498492e-16,5.3870640968784241e-17,2.2788154493751372e-16,-4.6809361138903182e-16,-4.6307467055127169e-17,1.7091093825535847e-15,4.3817474147461977e-16,-3.8259000000000016,-5.9676266877722593e-16,2.9164592609041224e-15,-1.7602356545179529e-17,8.9951595176180212e-16,-3.9432018532761412e-15,3.4892584276926731e-16,1.1772685826588266e-15,-2.460282180952689e-15,-2.461241524700496e-16,1.5209612816601965e-14,3.3071056359366767e-15,-9.8099999999999987,-1.4022442916026785e-15,6.5564790829183236e-15,-4.1572704907980204e-17,2.297992770093383e-15,-9.4724064910556208e-15,6.8711110620982631e-16,3.9698097136382673e-15,-7.0917283958151718e-15,-1.8923250505223867e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.40000000000000019,-1.0932861656916443e-16,-9.997385791210851e-18,-0.80442000000000025,-6.7992572078871538e-17,3.1371332040894467e-16,-1.8854191065831124e-18,1,2.0828031429330268e-16,-8.3985345525204096e-16,5.7495102176748816e-17,2.4022068491051977e-16,-4.930270131056094e-16,-4.8978274636232354e-17,1.8652717550553474e-15,4.7364755121348862e-16,-3.9240000000000017,-5.9892053951480743e-16,3.0112093069454474e-15,-1.8136503664471902e-17,8.9982332049457998e-16,-4.0812704797056027e-15,3.6244612079645725e-16,1.233913997300603e-15,-2.4933401716577576e-15,-2.6708075811051834e-16,1.5616237250176283e-14,3.5472809738868878e-15,-9.8099999999999987,-2.1578707375815198e-16,9.4750046041324884e-15,-5.3414711929237346e-17,3.0736873277777462e-17,-1.3806862642946182e-14,1.3520278027189967e-15,5.6645414641776339e-15,-3.3057990705068624e-15,-2.0956605640468747e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4100000000000002,-1.1493976377681399e-16,-1.051923108656723e-17,-0.84464100000000031,-7.1217886134260189e-17,3.2945322978273392e-16,-1.9795335009980338e-18,1,2.1815407939416768e-16,-8.8278629646083616e-16,6.0592547039314352e-17,2.5366862989676462e-16,-5.1810432614149049e-16,-5.2270726078991388e-17,2.0257654607609954e-15,5.0773385444339963e-16,-4.0221000000000018,-6.4506281107773088e-16,3.1479818747578489e-15,-1.882287888298422e-17,9.8737651008650029e-16,-4.293284120879521e-15,3.0974448625655402e-16,1.344794498624487e-15,-2.5077313035881145e-15,-3.2924514427590335e-16,1.6049370570564799e-14,3.4086303229911017e-15,-9.8099999999999987,-4.6142271562923504e-15,1.3677256781240162e-14,-6.8637521851231714e-17,8.7553189591920304e-15,-2.1201364117391797e-14,-5.2701634539903249e-15,1.1088050132388397e-14,-1.4391131930356727e-15,-6.2164386165384988e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.42000000000000021,-1.2081333107982402e-16,-1.1077344021839804e-17,-0.88584300000000038,-7.4647026019214522e-17,3.4596686459139998e-16,-2.0775431046659325e-18,1,2.2878840633564821e-16,-9.2812890010721444e-16,6.3264005715517509e-17,2.6837392579402192e-16,-5.4336287137934991e-16,-5.6233070626046294e-17,2.1955091425393056e-15,5.4518131752748921e-16,-4.1202000000000014,-6.8582797699086761e-16,3.302726961733217e-15,-1.9601920733579727e-17,1.0634326941480534e-15,-4.5342603646378343e-15,2.6714586762031511e-16,1.4705295897257311e-15,-2.5258545237859444e-15,-3.9623445470549083e-16,1.6974368177831038e-14,3.7447463084089605e-15,-9.8099999999999987,-4.0765165913136767e-15,1.5474508697536812e-14,-7.7904185059550609e-17,7.6056184061553146e-15,-2.4097624375831326e-14,-4.2598618636238915e-15,1.2573509110124408e-14,-1.812322019783002e-15,-6.6989310429587498e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43000000000000022,-1.2676331054421279e-16,-1.1617138207500901e-17,-0.92802600000000035,-7.7944191643729957e-17,3.6270181955877972e-16,-2.1770924201099125e-18,1,2.388659502715324e-16,-9.7424736392834181e-16,6.6541593078393976e-17,2.8357871861598155e-16,-5.6933591511603606e-16,-6.044498640738107e-17,2.3943791639118277e-15,5.8969611490148923e-16,-4.218300000000001,-6.5943312490308704e-16,3.3469909934759509e-15,-1.9909863088796002e-17,1.0077543935884191e-15,-4.6118463821127328e-15,3.2775873628764706e-16,1.5204792821959627e-15,-2.5973043736686184e-15,-4.2119157813347735e-16,1.9887002137252231e-14,4.4514797374000055e-15,-9.8099999999999987,2.6394852087780536e-15,4.4264031742733886e-15,-3.0794235521627499e-17,-5.5678300559634378e-15,-7.7586017474898895e-15,6.0612868667331938e-15,4.9949692470231625e-15,-7.1449849882673919e-15,-2.4957123427986521e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.44000000000000022,-1.3284641084914872e-16,-1.2175017298025126e-17,-0.97119000000000033,-8.1329361869914065e-17,3.7978946284366223e-16,-2.2785486429911876e-18,1,2.4922509322222903e-16,-1.0214083300820438e-15,6.9841340839483721e-17,2.9921237111497448e-16,-5.9584750496669623e-16,-6.4777620570136091e-17,2.5965793408683069e-15,6.3170045733387063e-16,-4.3164000000000007,-6.77034045236822e-16,3.4175286569764973e-15,-2.0291244576254998e-17,1.035914295069665e-15,-4.716096615370188e-15,3.2997477610897464e-16,1.5633652498992905e-15,-2.6511589850660143e-15,-4.3326341627550179e-16,2.0220017695647912e-14,4.2004342432381371e-15,-9.8099999999999987,-1.7600920333734925e-15,7.05376635005462e-15,-3.8138148745899664e-17,2.8159901481246001e-15,-1.0425023325745507e-14,2.2160398213275918e-16,4.2885967703327834e-15,-5.3854611397395895e-15,-1.2071838142024446e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45000000000000023,-1.3942276991948348e-16,-1.2743939445797369e-17,-1.0153350000000003,-8.4758356702315829e-17,3.9825868587147927e-16,-2.3878653631310603e-18,1,2.5962556734002379e-16,-1.0725741845091793e-15,7.3486072603643422e-17,3.1652768683318018e-16,-6.2310553801939667e-16,-6.9883075402832082e-17,2.7770576454695172e-15,6.7630201885988457e-16,-4.4145000000000003,-6.8579896648035252e-16,3.6938446055634132e-15,-2.1863344027974468e-17,1.0400474117794746e-15,-5.1165854427135535e-15,3.6447317641596953e-16,1.7315315718205705e-15,-2.7258033052700417e-15,-5.10545483269599e-16,1.8047830460121038e-14,4.4601561526013968e-15,-9.8099999999999987,-8.7649212435305594e-16,2.763159485869159e-14,-1.5720994517194713e-16,4.1331167098097053e-16,-4.0048882734336527e-14,3.4498400306994901e-15,1.6816632192128e-14,-7.4644320204027554e-15,-7.7282066994097222e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.46000000000000024,-1.4604346733822708e-16,-1.3288224015343642e-17,-1.0604610000000003,-8.8018247831925656e-17,4.168114321153637e-16,-2.4984635334872798e-18,1,2.6925028650232627e-16,-1.1240421930027851e-15,7.8105593003254227e-17,3.3411530920315582e-16,-6.5152597752293691e-16,-7.527646721084234e-17,3.0160156725530659e-15,7.2524324866659091e-16,-4.5125999999999999,-6.5197822592196533e-16,3.710549248776885e-15,-2.2119634071243806e-17,9.6247191623024681e-16,-5.1468008493605823e-15,4.6195203996108093e-16,1.758762236997565e-15,-2.8420439503540226e-15,-5.3933918080102559e-16,2.3895802708354879e-14,4.8941229806706306e-15,-9.8099999999999987,3.3820740558387187e-15,1.6704643213471653e-15,-2.5629004326933744e-17,-7.7575495549227832e-15,-3.0215406647028934e-15,9.747886354511134e-15,2.7230665176994561e-15,-1.1624064508398078e-14,-2.8793697531426626e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.47000000000000025,-1.527623165239082e-16,-1.3878715767395218e-17,-1.1065680000000002,-9.1534717042118242e-17,4.3565779725835703e-16,-2.6101529093330935e-18,1,2.7991860678862833e-16,-1.1765898210489774e-15,8.1892550729435934e-17,3.5252659275429252e-16,-6.7974373489475856e-16,-8.1252248994425301e-17,3.2585949573053011e-15,7.6881567993959645e-16,-4.6106999999999996,-7.0329384203851788e-16,3.7692730285986668e-15,-2.2337875169162704e-17,1.0668320286302044e-15,-5.2547628046192394e-15,3.7869577261817017e-16,1.8411283551136692e-15,-2.8217757371821686e-15,-5.9757817835829632e-16,2.4257928475223529e-14,4.3572431273005551e-15,-9.8099999999999987,-5.131561611655258e-15,5.8723779821782064e-15,-2.1824109791889796e-17,1.0436011239995766e-14,-1.0796195525865716e-14,-8.3256267342910777e-15,8.2366118116104383e-15,2.0268213171853922e-15,-5.823899755727074e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
